,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,date
2664,44.65,Beacon Hill,0.95,988.27,0,1543326320,0.91,6.62,11/27/2018 13:45
2665,44.49,Boston University,0.95,988.3,0,1543326320,0.91,6.74,11/27/2018 13:45
2666,44.47,Fenway,0.95,988.31,0,1543326320,0.91,6.68,11/27/2018 13:45
2667,44.88,Financial District,0.95,988.27,0,1543326320,0.9,6.54,11/27/2018 13:45
2668,44.73,Haymarket Square,0.95,988.25,0,1543326320,0.9,6.57,11/27/2018 13:45
2669,44.78,North End,0.95,988.25,0,1543326320,0.9,6.56,11/27/2018 13:45
2670,44.68,North Station,0.95,988.25,0,1543326320,0.91,6.61,11/27/2018 13:45
2671,44.55,Northeastern University,0.95,988.31,0,1543326320,0.91,6.63,11/27/2018 13:45
2672,44.86,South Station,0.95,988.28,0,1543326320,0.9,6.53,11/27/2018 13:45
2673,44.64,Theatre District,0.95,988.28,0,1543326320,0.91,6.57,11/27/2018 13:45
2674,44.63,West End,0.95,988.26,0,1543326320,0.91,6.61,11/27/2018 13:45
2675,28.85,Back Bay,0.27,1021.49,0,1544409551,0.6,5.09,12/10/2018 2:39
2676,28.84,Beacon Hill,0.27,1021.49,0,1544409551,0.6,5.14,12/10/2018 2:39
2677,28.87,Boston University,0.26,1021.49,0,1544409551,0.59,5,12/10/2018 2:39
2678,28.69,Fenway,0.26,1021.5,0,1544409551,0.6,5.01,12/10/2018 2:39
2679,28.85,Financial District,0.27,1021.49,0,1544409551,0.6,5.19,12/10/2018 2:39
2680,28.85,Haymarket Square,0.27,1021.49,0,1544409551,0.6,5.2,12/10/2018 2:39
2681,28.89,North End,0.27,1021.49,0,1544409551,0.6,5.22,12/10/2018 2:39
2682,28.81,North Station,0.27,1021.49,0,1544409551,0.6,5.19,12/10/2018 2:39
2683,28.74,Northeastern University,0.27,1021.5,0,1544409551,0.6,5.04,12/10/2018 2:39
2684,28.86,South Station,0.27,1021.49,0,1544409551,0.6,5.18,12/10/2018 2:39
2685,28.79,Theatre District,0.27,1021.49,0,1544409551,0.6,5.15,12/10/2018 2:39
2686,28.75,West End,0.27,1021.49,0,1544409551,0.6,5.17,12/10/2018 2:39
2687,44.56,Back Bay,0.99,990.78,0.0213,1543313720,0.96,5.87,11/27/2018 10:15
2688,44.53,Beacon Hill,0.99,990.79,0.029,1543313720,0.96,5.98,11/27/2018 10:15
2689,44.51,Boston University,0.99,990.77,0.023,1543313720,0.96,5.64,11/27/2018 10:15
2690,44.49,Fenway,0.99,990.77,0.019,1543313720,0.96,5.68,11/27/2018 10:15
2691,45.34,Financial District,0.99,990.79,0.0297,1543313720,0.93,6.13,11/27/2018 10:15
2692,44.59,Haymarket Square,0.99,990.79,0.0347,1543313720,0.95,6.1,11/27/2018 10:15
2693,44.62,North End,0.99,990.79,0.035,1543313720,0.95,6.15,11/27/2018 10:15
2694,44.57,North Station,0.99,990.79,0.0367,1543313720,0.95,6.06,11/27/2018 10:15
2695,44.55,Northeastern University,0.99,990.77,0.0173,1543313720,0.96,5.79,11/27/2018 10:15
2696,45.36,South Station,0.99,990.79,0.026,1543313720,0.93,6.13,11/27/2018 10:15
2697,44.58,Theatre District,0.99,990.79,0.0243,1543313720,0.96,6.03,11/27/2018 10:15
2698,44.53,West End,0.99,990.79,0.0337,1543313720,0.96,6.02,11/27/2018 10:15
2699,43.79,Boston University,0.99,1006.08,0.1622,1543279521,0.91,9.59,11/27/2018 0:45
2700,45.06,Financial District,0.97,1005.86,0.2082,1543279521,0.87,11.44,11/27/2018 0:45
2701,43.79,Haymarket Square,0.98,1006.14,0.2122,1543279521,0.91,9.79,11/27/2018 0:45
2702,43.82,North End,0.98,1006.15,0.2149,1543279521,0.91,9.81,11/27/2018 0:45
2703,40.45,Back Bay,1,1014.18,0,1543212708,0.91,1.13,11/26/2018 6:11
2704,40.45,Beacon Hill,1,1014.18,0,1543212708,0.91,1.16,11/26/2018 6:11
2705,40.33,Boston University,1,1014.17,0,1543212708,0.91,1.04,11/26/2018 6:11
2706,40.53,North End,1,1014.19,0,1543212708,0.91,1.21,11/26/2018 6:11
2707,40.44,North Station,1,1014.19,0,1543212708,0.91,1.18,11/26/2018 6:11
2708,40.32,Northeastern University,1,1014.17,0,1543212708,0.92,1.1,11/26/2018 6:11
2709,34.43,Back Bay,1,1003.71,0.005,1545047101,0.92,9.17,12/17/2018 11:45
2710,34.32,Fenway,1,1003.72,0,1545047101,0.93,9.02,12/17/2018 11:45
2711,35.21,Financial District,1,1003.69,0.014,1545047101,0.9,9.39,12/17/2018 11:45
2712,34.25,Haymarket Square,1,1003.7,0.012,1545047101,0.93,9.32,12/17/2018 11:45
2713,34.27,North End,1,1003.7,0.014,1545047101,0.93,9.35,12/17/2018 11:45
2714,34.23,North Station,1,1003.71,0.01,1545047101,0.93,9.26,12/17/2018 11:45
2715,34.2,Northeastern University,1,1003.71,0.004,1545047101,0.93,9.14,12/17/2018 11:45
2716,35.15,South Station,1,1003.69,0.014,1545047101,0.9,9.41,12/17/2018 11:45
2717,47.02,Boston University,1,1022.47,0,1544881502,0.89,3.32,12/15/2018 13:45
2718,46.63,Financial District,0.97,1022.14,0,1544881502,0.88,3.79,12/15/2018 13:45
2719,46.63,South Station,0.97,1022.14,0,1544881502,0.88,3.78,12/15/2018 13:45
2720,45.99,West End,0.97,1022.14,0,1544881502,0.9,3.79,12/15/2018 13:45
2721,32.35,Boston University,0.7,1033.65,0,1544726702,0.56,2.29,12/13/2018 18:45
2722,32.22,Financial District,0.7,1033.66,0,1544726702,0.56,2.39,12/13/2018 18:45
2723,32.34,Northeastern University,0.7,1033.65,0,1544726702,0.56,2.33,12/13/2018 18:45
2724,32.25,South Station,0.7,1033.66,0,1544726702,0.56,2.39,12/13/2018 18:45
2725,32.3,Theatre District,0.7,1033.66,0,1544726702,0.56,2.38,12/13/2018 18:45
2726,32.23,West End,0.69,1033.66,0,1544726702,0.56,2.36,12/13/2018 18:45
2727,32.5,Back Bay,0.39,1022.14,0,1543665174,0.79,4.31,12/1/2018 11:52
2728,32.5,Beacon Hill,0.4,1022.14,0,1543665174,0.79,4.32,12/1/2018 11:52
2729,32.4,Boston University,0.39,1022.14,0,1543665174,0.79,4.23,12/1/2018 11:52
2730,32.35,Fenway,0.39,1022.14,0,1543665174,0.8,4.26,12/1/2018 11:52
2731,32.82,Financial District,0.4,1022.14,0,1543665174,0.78,4.37,12/1/2018 11:52
2732,32.58,Haymarket Square,0.4,1022.14,0,1543665174,0.79,4.34,12/1/2018 11:52
2733,32.62,North End,0.4,1022.14,0,1543665174,0.79,4.35,12/1/2018 11:52
2734,32.58,North Station,0.4,1022.14,0,1543665174,0.79,4.32,12/1/2018 11:52
2735,32.41,Northeastern University,0.39,1022.13,0,1543665174,0.8,4.3,12/1/2018 11:52
2736,32.81,South Station,0.4,1022.13,0,1543665174,0.78,4.38,12/1/2018 11:52
2737,32.5,Theatre District,0.4,1022.14,0,1543665174,0.79,4.35,12/1/2018 11:52
2738,32.52,West End,0.4,1022.14,0,1543665174,0.79,4.32,12/1/2018 11:52
2739,34.47,Back Bay,0.99,1003.71,0,1545050701,0.92,7.73,12/17/2018 12:45
2740,34.33,Beacon Hill,0.99,1003.71,0,1545050701,0.92,7.76,12/17/2018 12:45
2741,34.52,Fenway,0.99,1003.72,0,1545050701,0.92,7.64,12/17/2018 12:45
2742,35.16,Financial District,0.99,1003.67,0,1545050701,0.89,8.52,12/17/2018 12:45
2743,34.39,Haymarket Square,0.99,1003.71,0,1545050701,0.92,7.81,12/17/2018 12:45
2744,34.43,North Station,0.99,1003.71,0,1545050701,0.92,7.77,12/17/2018 12:45
2745,34.48,Northeastern University,0.99,1003.71,0,1545050701,0.92,7.73,12/17/2018 12:45
2746,34.4,Theatre District,0.99,1003.7,0,1545050701,0.92,7.84,12/17/2018 12:45
2747,45.45,Beacon Hill,0.43,1022.01,0,1544913901,0.7,7.39,12/15/2018 22:45
2748,45.75,Boston University,0.42,1022,0,1544913901,0.69,7.17,12/15/2018 22:45
2749,45.3,Fenway,0.42,1021.99,0,1544913901,0.7,7.24,12/15/2018 22:45
2750,45.39,Haymarket Square,0.43,1022.01,0,1544913901,0.7,7.46,12/15/2018 22:45
2751,45.46,North End,0.43,1022.01,0,1544913901,0.7,7.49,12/15/2018 22:45
2752,45.3,North Station,0.43,1022.01,0,1544913901,0.7,7.41,12/15/2018 22:45
2753,45.24,Northeastern University,0.42,1021.99,0,1544913901,0.7,7.34,12/15/2018 22:45
2754,45.17,West End,0.43,1022.01,0,1544913901,0.7,7.4,12/15/2018 22:45
2755,39.28,Fenway,0.87,995.93,0,1543448973,0.66,10.31,11/28/2018 23:49
2756,39.29,Theatre District,0.87,995.91,0,1543448973,0.66,10.45,11/28/2018 23:49
2757,49.92,Beacon Hill,0.62,1020.94,0,1544903102,0.71,4.72,12/15/2018 19:45
2758,50.75,Financial District,0.61,1020.93,0,1544903102,0.69,4.73,12/15/2018 19:45
2759,49.65,Theatre District,0.62,1020.99,0,1544903102,0.72,4.71,12/15/2018 19:45
2760,49.95,West End,0.62,1020.95,0,1544903102,0.7,4.74,12/15/2018 19:45
2761,36.6,Back Bay,0.06,1003.32,0,1543488774,0.7,8.81,11/29/2018 10:52
2762,36.56,Beacon Hill,0.06,1003.32,0,1543488774,0.7,8.85,11/29/2018 10:52
2763,36.55,Boston University,0.06,1003.33,0,1543488774,0.7,8.64,11/29/2018 10:52
2764,36.68,Fenway,0.06,1003.33,0,1543488774,0.7,8.7,11/29/2018 10:52
2765,37.24,Financial District,0.07,1003.31,0,1543488774,0.68,8.97,11/29/2018 10:52
2766,36.79,Haymarket Square,0.06,1003.31,0,1543488774,0.7,8.92,11/29/2018 10:52
2767,36.82,North End,0.06,1003.31,0,1543488774,0.7,8.95,11/29/2018 10:52
2768,36.82,North Station,0.06,1003.31,0,1543488774,0.69,8.88,11/29/2018 10:52
2769,36.8,Northeastern University,0.06,1003.33,0,1543488774,0.7,8.78,11/29/2018 10:52
2770,37.27,South Station,0.07,1003.31,0,1543488774,0.68,8.98,11/29/2018 10:52
2771,36.84,Theatre District,0.06,1003.32,0,1543488774,0.69,8.92,11/29/2018 10:52
2772,36.78,West End,0.06,1003.31,0,1543488774,0.7,8.87,11/29/2018 10:52
2773,38.2,South Station,0.65,1001.45,0,1545093902,0.68,9.51,12/18/2018 0:45
2774,37.18,West End,0.65,1001.45,0,1545093902,0.71,9.39,12/18/2018 0:45
2775,39.4,Back Bay,0.87,995.92,0,1543448974,0.66,10.38,11/28/2018 23:49
2776,39.34,Beacon Hill,0.86,995.91,0,1543448974,0.66,10.4,11/28/2018 23:49
2777,39.38,Boston University,0.87,995.93,0,1543448974,0.66,10.25,11/28/2018 23:49
2778,39.71,Financial District,0.87,995.9,0,1543448974,0.65,10.48,11/28/2018 23:49
2779,39.36,Haymarket Square,0.86,995.9,0,1543448974,0.66,10.43,11/28/2018 23:49
2780,39.39,North End,0.86,995.89,0,1543448974,0.66,10.45,11/28/2018 23:49
2781,39.33,North Station,0.86,995.9,0,1543448974,0.66,10.4,11/28/2018 23:49
2782,39.29,Northeastern University,0.87,995.93,0,1543448974,0.66,10.38,11/28/2018 23:49
2783,39.7,South Station,0.87,995.9,0,1543448974,0.65,10.5,11/28/2018 23:49
2784,39.28,West End,0.86,995.9,0,1543448974,0.66,10.4,11/28/2018 23:49
2785,40.55,Back Bay,1,1014.17,0,1543213744,0.92,1.36,11/26/2018 6:29
2786,40.54,North Station,1,1014.18,0,1543213744,0.92,1.42,11/26/2018 6:29
2787,42.79,Back Bay,0.75,1022.8,0,1543693974,0.57,1.72,12/1/2018 19:52
2788,42.74,Beacon Hill,0.75,1022.81,0,1543693974,0.57,1.69,12/1/2018 19:52
2789,42.77,Boston University,0.74,1022.79,0,1543693974,0.57,1.69,12/1/2018 19:52
2790,42.62,Fenway,0.75,1022.79,0,1543693974,0.57,1.72,12/1/2018 19:52
2791,42.84,Financial District,0.75,1022.81,0,1543693974,0.57,1.72,12/1/2018 19:52
2792,42.75,Haymarket Square,0.75,1022.82,0,1543693974,0.57,1.69,12/1/2018 19:52
2793,42.79,North End,0.75,1022.82,0,1543693974,0.57,1.69,12/1/2018 19:52
2794,42.69,North Station,0.75,1022.81,0,1543693974,0.57,1.67,12/1/2018 19:52
2795,42.58,Northeastern University,0.75,1022.8,0,1543693974,0.57,1.74,12/1/2018 19:52
2796,42.79,South Station,0.75,1022.81,0,1543693974,0.57,1.74,12/1/2018 19:52
2797,42.6,Theatre District,0.75,1022.81,0,1543693974,0.57,1.73,12/1/2018 19:52
2798,42.64,West End,0.75,1022.81,0,1543693974,0.57,1.68,12/1/2018 19:52
2799,40.83,Back Bay,1,1014.74,0,1543224910,0.94,0.58,11/26/2018 9:35
2800,40.8,Beacon Hill,1,1014.74,0,1543224910,0.94,0.56,11/26/2018 9:35
2801,40.8,Boston University,1,1014.74,0,1543224910,0.94,0.89,11/26/2018 9:35
2802,40.65,Fenway,1,1014.74,0,1543224910,0.94,0.75,11/26/2018 9:35
2803,42.13,Financial District,1,1014.73,0,1543224910,0.89,0.33,11/26/2018 9:35
2804,40.82,Haymarket Square,1,1014.74,0,1543224910,0.94,0.48,11/26/2018 9:35
2805,40.85,North End,1,1014.74,0,1543224910,0.94,0.45,11/26/2018 9:35
2806,40.77,North Station,1,1014.74,0,1543224910,0.94,0.56,11/26/2018 9:35
2807,40.7,Northeastern University,1,1014.73,0,1543224910,0.94,0.58,11/26/2018 9:35
2808,42.13,South Station,1,1014.73,0,1543224910,0.9,0.29,11/26/2018 9:35
2809,40.75,Theatre District,1,1014.73,0,1543224910,0.94,0.39,11/26/2018 9:35
2810,40.72,West End,1,1014.74,0,1543224910,0.94,0.57,11/26/2018 9:35
2811,21.36,Boston University,0.2,1033.72,0,1544708702,0.6,2.85,12/13/2018 13:45
2812,22.68,Financial District,0.19,1033.73,0,1544708702,0.57,2.9,12/13/2018 13:45
2813,21.36,North Station,0.19,1033.73,0,1544708702,0.6,2.88,12/13/2018 13:45
2814,22.72,South Station,0.19,1033.72,0,1544708702,0.57,2.91,12/13/2018 13:45
2815,21.32,West End,0.19,1033.73,0,1544708702,0.6,2.88,12/13/2018 13:45
2816,44.89,Back Bay,0.92,1000.95,0,1543816374,0.95,2.25,12/3/2018 5:52
2817,44.79,Beacon Hill,0.92,1000.95,0,1543816374,0.95,2.26,12/3/2018 5:52
2818,44.91,Boston University,0.91,1000.95,0,1543816374,0.95,2.28,12/3/2018 5:52
2819,44.87,Fenway,0.91,1000.95,0,1543816374,0.95,2.25,12/3/2018 5:52
2820,44.8,Financial District,0.92,1000.95,0,1543816374,0.95,2.23,12/3/2018 5:52
2821,44.77,Haymarket Square,0.92,1000.95,0,1543816374,0.95,2.26,12/3/2018 5:52
2822,44.79,North End,0.92,1000.95,0,1543816374,0.95,2.26,12/3/2018 5:52
2823,44.74,North Station,0.92,1000.95,0,1543816374,0.95,2.27,12/3/2018 5:52
2824,44.88,Northeastern University,0.92,1000.95,0,1543816374,0.95,2.23,12/3/2018 5:52
2825,44.82,South Station,0.92,1000.95,0,1543816374,0.95,2.22,12/3/2018 5:52
2826,44.78,Theatre District,0.92,1000.95,0,1543816374,0.95,2.23,12/3/2018 5:52
2827,44.72,West End,0.92,1000.95,0,1543816374,0.95,2.27,12/3/2018 5:52
2828,41.13,Back Bay,0.98,1014.34,0,1543216277,0.92,1.8,11/26/2018 7:11
2829,41.1,Beacon Hill,0.97,1014.35,0,1543216277,0.92,1.81,11/26/2018 7:11
2830,41.02,Boston University,0.98,1014.34,0,1543216277,0.92,1.77,11/26/2018 7:11
2831,41.93,Financial District,0.97,1014.35,0,1543216277,0.9,1.83,11/26/2018 7:11
2832,41.15,Haymarket Square,0.97,1014.35,0,1543216277,0.92,1.82,11/26/2018 7:11
2833,41.18,North End,0.97,1014.35,0,1543216277,0.92,1.83,11/26/2018 7:11
2834,41.11,North Station,0.97,1014.35,0,1543216277,0.92,1.81,11/26/2018 7:11
2835,41.05,Northeastern University,0.98,1014.34,0,1543216277,0.93,1.8,11/26/2018 7:11
2836,41.93,South Station,0.97,1014.35,0,1543216277,0.9,1.83,11/26/2018 7:11
2837,41.1,Theatre District,0.97,1014.35,0,1543216277,0.93,1.82,11/26/2018 7:11
2838,41.07,West End,0.97,1014.35,0,1543216277,0.93,1.81,11/26/2018 7:11
2839,41.13,Back Bay,0.98,1014.34,0,1543215030,0.92,1.81,11/26/2018 6:50
2840,41.09,Beacon Hill,0.98,1014.35,0,1543215030,0.92,1.81,11/26/2018 6:50
2841,41.03,Boston University,0.98,1014.34,0,1543215030,0.92,1.78,11/26/2018 6:50
2842,41.04,Fenway,0.98,1014.34,0,1543215030,0.92,1.8,11/26/2018 6:50
2843,41.65,Financial District,0.98,1014.31,0,1543215030,0.9,1.76,11/26/2018 6:50
2844,41.13,Haymarket Square,0.98,1014.35,0,1543215030,0.92,1.82,11/26/2018 6:50
2845,41.16,North End,0.98,1014.35,0,1543215030,0.92,1.83,11/26/2018 6:50
2846,41.11,North Station,0.98,1014.35,0,1543215030,0.92,1.82,11/26/2018 6:50
2847,41.1,Northeastern University,0.98,1014.34,0,1543215030,0.92,1.81,11/26/2018 6:50
2848,41.62,South Station,0.98,1014.35,0,1543215030,0.91,1.83,11/26/2018 6:50
2849,41.11,Theatre District,0.98,1014.34,0,1543215030,0.92,1.83,11/26/2018 6:50
2850,41.07,West End,0.98,1014.35,0,1543215030,0.92,1.81,11/26/2018 6:50
2851,38.48,Back Bay,0.62,997.39,0,1543454384,0.71,10.26,11/29/2018 1:19
2852,38.44,Beacon Hill,0.62,997.38,0,1543454384,0.71,10.28,11/29/2018 1:19
2853,38.51,Boston University,0.62,997.41,0,1543454384,0.71,10.13,11/29/2018 1:19
2854,38.29,Fenway,0.63,997.42,0,1543454384,0.72,10.18,11/29/2018 1:19
2855,36.77,Financial District,0.62,997.37,0,1543454384,0.76,10.37,11/29/2018 1:19
2856,38.42,Haymarket Square,0.62,997.36,0,1543454384,0.71,10.32,11/29/2018 1:19
2857,38.45,North End,0.61,997.36,0,1543454384,0.71,10.34,11/29/2018 1:19
2858,38.37,North Station,0.62,997.37,0,1543454384,0.71,10.29,11/29/2018 1:19
2859,38.23,Northeastern University,0.63,997.41,0,1543454384,0.72,10.24,11/29/2018 1:19
2860,36.71,South Station,0.62,997.37,0,1543454384,0.76,10.38,11/29/2018 1:19
2861,38.25,Theatre District,0.62,997.38,0,1543454384,0.72,10.33,11/29/2018 1:19
2862,38.32,West End,0.62,997.37,0,1543454384,0.72,10.28,11/29/2018 1:19
2863,30.85,Back Bay,0.21,1022.81,0,1544396903,0.57,5.51,12/9/2018 23:08
2864,30.84,Beacon Hill,0.2,1022.8,0,1544396903,0.57,5.55,12/9/2018 23:08
2865,30.86,Boston University,0.21,1022.81,0,1544396903,0.57,5.44,12/9/2018 23:08
2866,30.82,Fenway,0.21,1022.82,0,1544396903,0.57,5.44,12/9/2018 23:08
2867,29.77,Financial District,0.2,1022.8,0,1544396903,0.59,5.59,12/9/2018 23:08
2868,30.87,Haymarket Square,0.2,1022.79,0,1544396903,0.57,5.6,12/9/2018 23:08
2869,30.9,North End,0.2,1022.79,0,1544396903,0.57,5.61,12/9/2018 23:08
2870,30.88,North Station,0.2,1022.79,0,1544396903,0.57,5.59,12/9/2018 23:08
2871,30.85,Northeastern University,0.21,1022.82,0,1544396903,0.57,5.47,12/9/2018 23:08
2872,29.77,South Station,0.2,1022.8,0,1544396903,0.59,5.59,12/9/2018 23:08
2873,30.86,Theatre District,0.21,1022.8,0,1544396903,0.57,5.56,12/9/2018 23:08
2874,30.84,West End,0.2,1022.79,0,1544396903,0.57,5.57,12/9/2018 23:08
2875,39,Back Bay,1,1002.07,0,1545065101,0.84,6.28,12/17/2018 16:45
2876,39.21,Fenway,1,1002.08,0,1545065101,0.83,6.23,12/17/2018 16:45
2877,38.9,Haymarket Square,1,1002.05,0,1545065101,0.84,6.33,12/17/2018 16:45
2878,38.89,North End,1,1002.05,0,1545065101,0.84,6.34,12/17/2018 16:45
2879,38.98,North Station,1,1002.05,0,1545065101,0.84,6.31,12/17/2018 16:45
2880,39.2,Northeastern University,1,1002.08,0,1545065101,0.83,6.28,12/17/2018 16:45
2881,38.48,South Station,1,1001.84,0,1545065101,0.85,6.35,12/17/2018 16:45
2882,38.65,Theatre District,1,1001.84,0,1545065101,0.85,6.32,12/17/2018 16:45
2883,38.58,West End,1,1001.83,0,1545065101,0.85,6.28,12/17/2018 16:45
2884,38.08,Back Bay,0.34,998.21,0,1543458812,0.71,10.44,11/29/2018 2:33
2885,38.16,Beacon Hill,0.36,998.26,0,1543458812,0.71,11.09,11/29/2018 2:33
2886,38.13,Boston University,0.36,998.36,0,1543458812,0.71,10.51,11/29/2018 2:33
2887,37.84,Fenway,0.36,998.36,0,1543458812,0.72,10.56,11/29/2018 2:33
2888,39.27,Financial District,0.34,998.18,0,1543458812,0.68,10.58,11/29/2018 2:33
2889,38,Haymarket Square,0.34,998.18,0,1543458812,0.71,10.54,11/29/2018 2:33
2890,38.06,North End,0.36,998.3,0,1543458812,0.71,10.84,11/29/2018 2:33
2891,38.03,North Station,0.36,998.25,0,1543458812,0.71,11.12,11/29/2018 2:33
2892,37.73,Northeastern University,0.34,998.23,0,1543458812,0.72,10.42,11/29/2018 2:33
2893,39.17,South Station,0.34,998.19,0,1543458812,0.68,10.59,11/29/2018 2:33
2894,37.76,Theatre District,0.34,998.2,0,1543458812,0.72,10.54,11/29/2018 2:33
2895,37.86,West End,0.34,998.19,0,1543458812,0.72,10.49,11/29/2018 2:33
2896,40.64,Beacon Hill,0.93,1013.76,0,1543209185,0.92,2.99,11/26/2018 5:13
2897,40.44,Fenway,0.92,1013.75,0,1543209185,0.93,2.96,11/26/2018 5:13
2898,40.34,Boston University,1,1014.17,0,1543212856,0.91,1.07,11/26/2018 6:14
2899,40.5,Financial District,1,1014.18,0,1543212856,0.92,1.25,11/26/2018 6:14
2900,40.45,North Station,1,1014.19,0,1543212856,0.91,1.22,11/26/2018 6:14
2901,40.48,South Station,1,1014.18,0,1543212856,0.92,1.25,11/26/2018 6:14
2902,40.41,Theatre District,1,1014.18,0,1543212856,0.92,1.22,11/26/2018 6:14
2903,35.06,Back Bay,0.58,991.69,0,1543391799,0.79,5.58,11/28/2018 7:56
2904,35.02,Beacon Hill,0.57,991.68,0,1543391799,0.79,5.6,11/28/2018 7:56
2905,34.99,Boston University,0.59,991.7,0,1543391799,0.79,5.48,11/28/2018 7:56
2906,35.02,Fenway,0.59,991.7,0,1543391799,0.79,5.51,11/28/2018 7:56
2907,35.48,Financial District,0.57,991.68,0,1543391799,0.77,5.67,11/28/2018 7:56
2908,35.1,Haymarket Square,0.56,991.68,0,1543391799,0.79,5.64,11/28/2018 7:56
2909,35.12,North End,0.56,991.68,0,1543391799,0.79,5.66,11/28/2018 7:56
2910,35.1,North Station,0.56,991.68,0,1543391799,0.79,5.62,11/28/2018 7:56
2911,35.02,Northeastern University,0.59,991.7,0,1543391799,0.79,5.56,11/28/2018 7:56
2912,35.47,South Station,0.57,991.69,0,1543391799,0.77,5.67,11/28/2018 7:56
2913,35.05,Theatre District,0.57,991.69,0,1543391799,0.79,5.64,11/28/2018 7:56
2914,35.05,West End,0.56,991.68,0,1543391799,0.79,5.61,11/28/2018 7:56
2915,37.72,Back Bay,0.41,998.44,0,1543461540,0.71,11.04,11/29/2018 3:19
2916,37.7,Beacon Hill,0.41,998.43,0,1543461540,0.71,11.09,11/29/2018 3:19
2917,37.75,Boston University,0.41,998.45,0,1543461540,0.7,10.87,11/29/2018 3:19
2918,37.48,Fenway,0.41,998.45,0,1543461540,0.71,10.93,11/29/2018 3:19
2919,39.99,Financial District,0.41,998.42,0,1543461540,0.65,11.2,11/29/2018 3:19
2920,37.66,Haymarket Square,0.41,998.42,0,1543461540,0.71,11.16,11/29/2018 3:19
2921,37.69,North End,0.41,998.41,0,1543461540,0.71,11.18,11/29/2018 3:19
2922,37.58,North Station,0.41,998.42,0,1543461540,0.71,11.12,11/29/2018 3:19
2923,37.41,Northeastern University,0.41,998.44,0,1543461540,0.71,11.01,11/29/2018 3:19
2924,39.91,South Station,0.41,998.42,0,1543461540,0.65,11.21,11/29/2018 3:19
2925,37.43,Theatre District,0.41,998.42,0,1543461540,0.72,11.15,11/29/2018 3:19
2926,37.53,West End,0.41,998.42,0,1543461540,0.71,11.1,11/29/2018 3:19
2927,38.25,North Station,0.58,997.47,0,1543454826,0.72,10.44,11/29/2018 1:27
2928,41.09,Back Bay,0.67,991.62,0,1543422729,0.63,10.41,11/28/2018 16:32
2929,40.98,Beacon Hill,0.68,991.61,0,1543422729,0.64,10.39,11/28/2018 16:32
2930,41.17,Financial District,0.68,991.6,0,1543422729,0.63,10.42,11/28/2018 16:32
2931,41.2,North Station,0.68,991.6,0,1543422729,0.63,10.37,11/28/2018 16:32
2932,41.29,Theatre District,0.67,991.61,0,1543422729,0.63,10.42,11/28/2018 16:32
2933,41.18,West End,0.68,991.6,0,1543422729,0.63,10.38,11/28/2018 16:32
2934,37.25,Back Bay,0.88,1002.92,0,1545061501,0.87,7.58,12/17/2018 15:45
2935,37.44,Fenway,0.89,1002.93,0,1545061501,0.87,7.52,12/17/2018 15:45
2936,37.42,Financial District,0.88,1002.9,0,1545061501,0.87,7.66,12/17/2018 15:45
2937,37.28,Haymarket Square,0.88,1002.9,0,1545061501,0.87,7.63,12/17/2018 15:45
2938,37.4,North End,0.91,1002.88,0,1545061501,0.87,7.55,12/17/2018 15:45
2939,37.46,North Station,0.91,1002.89,0,1545061501,0.86,7.51,12/17/2018 15:45
2940,37.48,Northeastern University,0.89,1002.92,0,1545061501,0.86,7.57,12/17/2018 15:45
2941,37.4,Theatre District,0.88,1002.91,0,1545061501,0.87,7.64,12/17/2018 15:45
2942,34.98,Back Bay,1,1004.07,0.002,1545043501,0.92,9.88,12/17/2018 10:45
2943,34.78,Beacon Hill,1,1003.93,0.003,1545043501,0.93,10.01,12/17/2018 10:45
2944,34.88,Boston University,1,1003.96,0.003,1545043501,0.92,9.72,12/17/2018 10:45
2945,34.82,Fenway,1,1004.08,0.002,1545043501,0.92,9.72,12/17/2018 10:45
2946,35.75,Financial District,1,1003.91,0.003,1545043501,0.89,10.17,12/17/2018 10:45
2947,34.87,Haymarket Square,1,1004.06,0.003,1545043501,0.92,10.03,12/17/2018 10:45
2948,34.89,North End,1,1004.05,0.003,1545043501,0.92,10.06,12/17/2018 10:45
2949,34.71,North Station,1,1003.93,0.003,1545043501,0.93,10.04,12/17/2018 10:45
2950,34.68,Northeastern University,1,1003.93,0.002,1545043501,0.93,9.92,12/17/2018 10:45
2951,35.69,South Station,1,1003.91,0.003,1545043501,0.9,10.19,12/17/2018 10:45
2952,34.7,Theatre District,1,1004.05,0.003,1545043501,0.93,10.04,12/17/2018 10:45
2953,34.75,West End,1,1004.06,0.003,1545043501,0.93,9.95,12/17/2018 10:45
2954,40.36,Fenway,0.86,1014.17,0,1543207255,0.94,2.58,11/26/2018 4:40
2955,40.5,Financial District,0.87,1014.18,0,1543207255,0.94,2.58,11/26/2018 4:40
2956,40.58,Haymarket Square,0.87,1014.18,0,1543207255,0.93,2.55,11/26/2018 4:40
2957,40.76,North Station,0.88,1013.96,0,1543207255,0.93,2.72,11/26/2018 4:40
2958,37.73,Back Bay,0.63,1001.82,0,1543481574,0.69,10.03,11/29/2018 8:52
2959,37.69,Beacon Hill,0.63,1001.81,0,1543481574,0.69,10.05,11/29/2018 8:52
2960,37.63,Fenway,0.63,1001.84,0,1543481574,0.69,9.97,11/29/2018 8:52
